,precision,recall,f1-score,support
0,0.9217939651107968,1.0,0.9593057131466773,125128.0
1,0.0,0.0,0.0,10616.0
accuracy,0.9217939651107968,0.9217939651107968,0.9217939651107968,0.9217939651107968
macro avg,0.4608969825553984,0.5,0.47965285657333867,135744.0
weighted avg,0.8497041141146848,0.9217939651107968,0.8842822170749164,135744.0
