,precision,recall,f1-score,support
0,0.9921492054942095,0.948065317257087,0.9696064432497877,155426.0
1,0.5564835164835165,0.8967593412431379,0.686783752627653,11294.0
accuracy,0.9445897312859884,0.9445897312859884,0.9445897312859884,0.9445897312859884
macro avg,0.774316360988863,0.9224123292501125,0.8281950979387204,166720.0
weighted avg,0.962636199905877,0.9445897312859884,0.9504473773435593,166720.0
