,precision,recall,f1-score,support
0,0.8891686782557352,0.9037650256826646,0.8964074372351973,169959.0
1,0.8864568798550513,0.8696140723639856,0.8779547048389094,146841.0
accuracy,0.8879356060606061,0.8879356060606061,0.8879356060606061,0.8879356060606061
macro avg,0.8878127790553932,0.8866895490233251,0.8871810710370533,316800.0
weighted avg,0.8879117237451455,0.8879356060606061,0.8878543511310202,316800.0
