,precision,recall,f1-score,support
0,0.7761194029850746,0.8387096774193549,0.8062015503875968,62.0
1,0.6153846153846154,0.5161290322580645,0.5614035087719298,31.0
accuracy,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247
macro avg,0.695752009184845,0.6774193548387097,0.6838025295797633,93.0
weighted avg,0.7225411404515882,0.7311827956989247,0.7246022031823744,93.0
