,precision,recall,f1-score,support
0,0.9885834322769202,0.9749782853466302,0.9817337250697254,155425.0
1,0.7105106446330207,0.8450641876936698,0.7719681345788346,11295.0
accuracy,0.9661768234165067,0.9661768234165067,0.9661768234165067,0.9661768234165067
macro avg,0.8495470384549705,0.91002123652015,0.87685092982428,166720.0
weighted avg,0.9697444679268851,0.9661768234165067,0.9675224586074256,166720.0
