,precision,recall,f1-score,support
0,0.9877454339016895,0.9771040163183103,0.9823959087118349,154918.0
1,0.7262906088432749,0.833658104517272,0.7762794342034722,11290.0
accuracy,0.9673601752021563,0.9673601752021563,0.9673601752021563,0.9673601752021563
macro avg,0.8570180213724822,0.9053810604177912,0.8793376714576535,166208.0
weighted avg,0.9699856090141418,0.9673601752021563,0.9683950483609527,166208.0
