fpr,tpr,threshold
0.0,0.0,1.8627961
0.0,4.667444574095683e-05,0.8627961
0.0,0.030665110851808636,0.83479637
0.0,0.03075845974329055,0.83479583
0.0,0.18408401400233373,0.6911247
0.0,0.18417736289381564,0.6911212
0.0,0.2340723453908985,0.65456796
0.0,0.2341656942823804,0.6545645
0.0,0.2532088681446908,0.6437317
0.0,0.25330221703617267,0.64371985
0.0,0.2685180863477246,0.6342702
0.0,0.26861143523920655,0.63426006
0.0,0.28228704784130687,0.6265215
0.0,0.2823803967327888,0.62649804
0.0,0.29656942823803967,0.6187362
9.87332523720664e-06,0.29656942823803967,0.61871517
9.87332523720664e-06,0.303803967327888,0.6140109
1.974665047441328e-05,0.303803967327888,0.61400014
1.974665047441328e-05,0.30483080513418903,0.6135585
1.974665047441328e-05,0.30492415402567097,0.61355233
1.974665047441328e-05,0.3082380396732789,0.6116773
2.9619975711619917e-05,0.3082380396732789,0.6116698
2.9619975711619917e-05,0.30903150525087514,0.61110806
3.949330094882656e-05,0.30903150525087514,0.6111078
3.949330094882656e-05,0.30959159859976665,0.6109213
4.9366626186033196e-05,0.30959159859976665,0.61081576
4.9366626186033196e-05,0.3116919486581097,0.6094379
5.9239951423239834e-05,0.3116919486581097,0.6094125
5.9239951423239834e-05,0.31192532088681446,0.6092395
6.911327666044647e-05,0.31192532088681446,0.6092194
6.911327666044647e-05,0.31341890315052506,0.6083577
7.898660189765312e-05,0.31341890315052506,0.6083284
7.898660189765312e-05,0.31570595099183196,0.60707283
8.885992713485975e-05,0.31570595099183196,0.60706633
8.885992713485975e-05,0.3198133022170362,0.6048382
9.873325237206639e-05,0.3198133022170362,0.60477483
9.873325237206639e-05,0.3204200700116686,0.6044149
0.00010860657760927303,0.3204200700116686,0.6043852
0.00010860657760927303,0.32056009334889146,0.60436934
0.00011847990284647967,0.32056009334889146,0.604344
0.00011847990284647967,0.32331388564760793,0.602354
0.00011847990284647967,0.32340723453908987,0.6023395
0.00011847990284647967,0.32555425904317387,0.60123193
0.0001283532280836863,0.32555425904317387,0.6012135
0.0001283532280836863,0.3262543757292882,0.60065776
0.00013822655332089293,0.3262543757292882,0.6006366
0.00013822655332089293,0.3270011668611435,0.6002128
0.0001480998785580996,0.3270011668611435,0.60019976
0.0001480998785580996,0.32784130688448077,0.5995788
0.00015797320379530623,0.32784130688448077,0.59950215
0.00015797320379530623,0.33185530921820305,0.5975605
0.00016784652903251287,0.33185530921820305,0.59752625
0.00016784652903251287,0.33190198366394397,0.59751374
0.00016784652903251287,0.3319953325554259,0.59748113
0.00016784652903251287,0.3332555425904317,0.5967777
0.0001777198542697195,0.3332555425904317,0.59672326
0.0001777198542697195,0.3344690781796966,0.59615237
0.00018759317950692615,0.3344690781796966,0.5961518
0.00018759317950692615,0.33754959159859976,0.59459335
0.00019746650474413278,0.33754959159859976,0.59456766
0.00019746650474413278,0.33969661610268376,0.59326637
0.00020733982998133942,0.33969661610268376,0.5932499
0.00020733982998133942,0.34035005834305715,0.593024
0.00021721315521854606,0.34035005834305715,0.59299845
0.00021721315521854606,0.342730455075846,0.591625
0.0002270864804557527,0.342730455075846,0.59159386
0.0002270864804557527,0.34618436406067676,0.5898418
0.00023695980569295934,0.34618436406067676,0.5897798
0.00023695980569295934,0.3464644107351225,0.5896169
0.000246833130930166,0.3464644107351225,0.5895809
0.000246833130930166,0.3466977829638273,0.58936244
0.0002567064561673726,0.3466977829638273,0.58935344
0.0002567064561673726,0.34870478413068845,0.58819443
0.00026657978140457925,0.34870478413068845,0.58814734
0.00026657978140457925,0.3498249708284714,0.58778256
0.00027645310664178586,0.3498249708284714,0.5877769
0.00027645310664178586,0.3509451575262544,0.58721745
0.0002863264318789925,0.3509451575262544,0.58721167
0.0002863264318789925,0.351318553092182,0.5870293
0.0002961997571161992,0.351318553092182,0.5870016
0.0002961997571161992,0.3528121353558927,0.5863131
0.0003060730823534058,0.3528121353558927,0.58631074
0.0003060730823534058,0.35332555425904316,0.5859535
0.00031594640759061247,0.35332555425904316,0.5859454
0.00031594640759061247,0.35337222870478413,0.58593833
0.00031594640759061247,0.35346557759626607,0.5859079
0.00031594640759061247,0.3546791131855309,0.5853008
0.00031594640759061247,0.35477246207701285,0.5853005
0.00031594640759061247,0.3554725787631272,0.5850308
0.0003258197328278191,0.3554725787631272,0.58497214
0.0003258197328278191,0.3566394399066511,0.5845681
0.00033569305806502574,0.3566394399066511,0.5845463
0.00033569305806502574,0.3580396732788798,0.58406043
0.00034556638330223235,0.3580396732788798,0.5840429
0.00034556638330223235,0.35906651108518084,0.5835212
0.000355439708539439,0.35906651108518084,0.5835199
0.000355439708539439,0.3602333722287048,0.5831435
0.00036531303377664563,0.3602333722287048,0.5831422
0.00036531303377664563,0.3606534422403734,0.5828347
0.0003850596842510589,0.3606534422403734,0.5828328
0.0003850596842510589,0.3608401400233372,0.58279884
0.00039493300948826557,0.3608401400233372,0.5827547
0.00039493300948826557,0.36210035005834307,0.5822717
0.0004048063347254722,0.36210035005834307,0.5822649
0.0004048063347254722,0.36298716452742125,0.5819179
0.00041467965996267884,0.36298716452742125,0.58191687
0.00041467965996267884,0.363267211201867,0.58187556
0.00042455298519988546,0.363267211201867,0.5818445
0.00042455298519988546,0.36359393232205367,0.58174384
0.0004344263104370921,0.36359393232205367,0.5817346
0.0004344263104370921,0.36578763127187863,0.58108854
0.00044429963567429873,0.36578763127187863,0.58093303
0.00044429963567429873,0.3661610268378063,0.58081806
0.00044429963567429873,0.3662543757292882,0.5808104
0.00044429963567429873,0.36662777129521584,0.5807195
0.0004541729609115054,0.36662777129521584,0.580712
0.0004541729609115054,0.3670945157526254,0.58056027
0.000464046286148712,0.3670945157526254,0.580546
0.000464046286148712,0.36718786464410735,0.5805015
0.00047391961138591867,0.36718786464410735,0.58048046
0.00047391961138591867,0.3682147024504084,0.58014953
0.0004837929366231253,0.3682147024504084,0.58014363
0.0004837929366231253,0.36868144690781796,0.5799482
