,precision,recall,f1-score,support
0,1.0,0.8333333333333334,0.9090909090909091,42.0
1,0.8571428571428571,1.0,0.923076923076923,42.0
accuracy,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
macro avg,0.9285714285714286,0.9166666666666667,0.916083916083916,84.0
weighted avg,0.9285714285714286,0.9166666666666666,0.916083916083916,84.0
