,precision,recall,f1-score,support
0.0,0.9594875748518804,0.9987906905157156,0.9787447211927951,90961.0
1.0,0.9927939731411726,0.7980095834869149,0.8848085007006071,18991.0
accuracy,0.9641116123399301,0.9641116123399301,0.9641116123399301,0.9641116123399301
macro avg,0.9761407739965264,0.8984001370013153,0.9317766109467012,109952.0
weighted avg,0.9652402833966267,0.9641116123399301,0.962519979820495,109952.0
