,precision,recall,f1-score,support
0,1.0,0.8571428571428571,0.923076923076923,42.0
1,0.875,1.0,0.9333333333333333,42.0
accuracy,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286
macro avg,0.9375,0.9285714285714286,0.9282051282051282,84.0
weighted avg,0.9375,0.9285714285714286,0.9282051282051281,84.0
