,precision,recall,f1-score,support
0.0,0.9953890743017741,0.9155979237775937,0.9538277033779732,99026.0
1.0,0.3356120826709062,0.90952175786299,0.49030310068517013,4642.0
accuracy,0.9153258478990624,0.9153258478990624,0.9153258478990624,0.9153258478990624
macro avg,0.6655005784863401,0.912559840820292,0.7220654020315717,103668.0
weighted avg,0.965845871045702,0.9153258478990624,0.9330722030721894,103668.0
