,precision,recall,f1-score,support
0,0.7538461538461538,0.7903225806451613,0.7716535433070866,62.0
1,0.5357142857142857,0.4838709677419355,0.5084745762711865,31.0
accuracy,0.6881720430107527,0.6881720430107527,0.6881720430107527,0.6881720430107527
macro avg,0.6447802197802197,0.6370967741935484,0.6400640597891365,93.0
weighted avg,0.6811355311355312,0.6881720430107527,0.6839272209617866,93.0
