,precision,recall,f1-score,support
0,0.782608695652174,0.8709677419354839,0.8244274809160306,62.0
1,0.6666666666666666,0.5161290322580645,0.5818181818181819,31.0
accuracy,0.7526881720430108,0.7526881720430108,0.7526881720430108,0.7526881720430108
macro avg,0.7246376811594203,0.6935483870967742,0.7031228313671063,93.0
weighted avg,0.7439613526570047,0.7526881720430108,0.743557714550081,93.0
