,precision,recall,f1-score,support
0,0.7391304347826086,0.8225806451612904,0.7786259541984734,62.0
1,0.5416666666666666,0.41935483870967744,0.4727272727272728,31.0
accuracy,0.6881720430107527,0.6881720430107527,0.6881720430107527,0.6881720430107527
macro avg,0.6403985507246377,0.6209677419354839,0.6256766134628731,93.0
weighted avg,0.6733091787439612,0.6881720430107527,0.6766597270414064,93.0
