,precision,recall,f1-score,support
0,0.7428571428571429,0.8387096774193549,0.787878787878788,62.0
1,0.5652173913043478,0.41935483870967744,0.4814814814814815,31.0
accuracy,0.6989247311827957,0.6989247311827957,0.6989247311827957,0.6989247311827957
macro avg,0.6540372670807453,0.6290322580645161,0.6346801346801347,93.0
weighted avg,0.6836438923395445,0.6989247311827957,0.6857463524130192,93.0
