,precision,recall,f1-score,support
0.0,0.9080291824705022,0.9974934312507558,0.9506611345110119,90961.0
1.0,0.9542994588093806,0.3412658590782023,0.5027455121436114,13951.0
accuracy,0.9102295256977276,0.9102295256977276,0.9102295256977276,0.9102295256977276
macro avg,0.9311643206399414,0.6693796451644791,0.7267033233273117,104912.0
weighted avg,0.9141821165981874,0.9102295256977276,0.8910981593733002,104912.0
