,precision,recall,f1-score,support
0,0.6933333333333334,0.8387096774193549,0.7591240875912408,62.0
1,0.4444444444444444,0.25806451612903225,0.32653061224489793,31.0
accuracy,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.6451612903225806
macro avg,0.5688888888888889,0.5483870967741935,0.5428273499180694,93.0
weighted avg,0.6103703703703703,0.6451612903225806,0.6149262624757933,93.0
