,precision,recall,f1-score,support
0,0.9870051355392316,0.9784753594421638,0.9827217387645996,155171.0
1,0.7356340034826658,0.8229876914903037,0.7768629581644169,11293.0
accuracy,0.967926999231065,0.967926999231065,0.967926999231065,0.967926999231065
macro avg,0.8613195695109488,0.9007315254662338,0.8797923484645083,166464.0
weighted avg,0.9699519937529308,0.967926999231065,0.9687561773860561,166464.0
